document_name,page_number,detection_type
F2010061.json,70,Ligne Horizontale (3+ layouts)
F2010061.json,71,Ligne Horizontale (3+ layouts)
F2010061.json,72,Ligne Horizontale (3+ layouts)
F2010061.json,74,Ligne Horizontale (3+ layouts)
F2010061.json,75,Ligne Horizontale (3+ layouts)
F2010061.json,76,Ligne Horizontale (3+ layouts)
F2010061.json,77,Ligne Horizontale (3+ layouts)
F2010061.json,78,Ligne Horizontale (3+ layouts)
F2010061.json,79,Ligne Horizontale (3+ layouts)
F2010061.json,80,Ligne Horizontale (3+ layouts)
F2010061.json,81,Ligne Horizontale (3+ layouts)
F2010061.json,82,Ligne Horizontale (3+ layouts)
F2010061.json,83,Ligne Horizontale (3+ layouts)
F2010061.json,85,Ligne Horizontale (3+ layouts)
F2010061.json,86,Deux Colonnes
F2010061.json,86,Ligne Horizontale (3+ layouts)
F2010061.json,87,Ligne Horizontale (3+ layouts)
F2010061.json,88,Ligne Horizontale (3+ layouts)
F2010061.json,89,Ligne Horizontale (3+ layouts)
F2010061.json,91,Ligne Horizontale (3+ layouts)
F2010061.json,92,Ligne Horizontale (3+ layouts)
F2010061.json,93,Ligne Horizontale (3+ layouts)
F2010061.json,96,Ligne Horizontale (3+ layouts)
F2010061.json,99,Ligne Horizontale (3+ layouts)
F2010061.json,100,Ligne Horizontale (3+ layouts)
F2010061.json,101,Ligne Horizontale (3+ layouts)
F2010061.json,102,Ligne Horizontale (3+ layouts)
F2010061.json,103,Ligne Horizontale (3+ layouts)
F2010061.json,104,Ligne Horizontale (3+ layouts)
F2010061.json,105,Ligne Horizontale (3+ layouts)
F2010061.json,106,Ligne Horizontale (3+ layouts)
F2010066.json,16,Ligne Horizontale (3+ layouts)
F2010075.json,18,Layouts Imbriqués
F2010075.json,22,Layouts Imbriqués
F2010075.json,26,Layouts Imbriqués
F2010075.json,28,Layouts Imbriqués
F2011011.json,23,Ligne Horizontale (3+ layouts)
F2011012.json,19,Deux Colonnes
F2011015.json,28,Deux Colonnes
F2011016.json,17,Deux Colonnes
F2011022.json,22,Ligne Horizontale (3+ layouts)
F2011027.json,20,Layouts Imbriqués
F2011031.json,23,Ligne Horizontale (3+ layouts)
F2011043.json,24,Deux Colonnes
F2011067.json,14,Deux Colonnes
F2011067.json,16,Ligne Horizontale (3+ layouts)
F2012027.json,6,Deux Colonnes
F2012032.json,31,Deux Colonnes
F2012032.json,34,Deux Colonnes
F2012040.json,19,Deux Colonnes
F2012057.json,9,Deux Colonnes
F2012060.json,16,Deux Colonnes
F2012060.json,16,Ligne Horizontale (3+ layouts)
F2012062.json,19,Ligne Horizontale (3+ layouts)
F2012062.json,20,Ligne Horizontale (3+ layouts)
F2012071.json,8,Deux Colonnes
F2013001.json,11,Deux Colonnes
F2013002.json,11,Ligne Horizontale (3+ layouts)
F2013021.json,29,Ligne Horizontale (3+ layouts)
F2013021.json,30,Ligne Horizontale (3+ layouts)
F2013030.json,30,Ligne Horizontale (3+ layouts)
F2013038.json,7,Deux Colonnes
F2013045.json,7,Layouts Imbriqués
F2013051.json,5,Deux Colonnes
F2013056.json,13,Ligne Horizontale (3+ layouts)
F2013056.json,14,Ligne Horizontale (3+ layouts)
F2014006.json,31,Ligne Horizontale (3+ layouts)
F2014030.json,18,Ligne Horizontale (3+ layouts)
F2014058.json,26,Deux Colonnes
F2014076.json,17,Ligne Horizontale (3+ layouts)
F2015014.json,11,Ligne Horizontale (3+ layouts)
F2015026.json,18,Ligne Horizontale (3+ layouts)
F2015026.json,31,Ligne Horizontale (3+ layouts)
F2015032.json,30,Ligne Horizontale (3+ layouts)
F2015049.json,5,Ligne Horizontale (3+ layouts)
F2015053.json,20,Ligne Horizontale (3+ layouts)
F2015066.json,15,Ligne Horizontale (3+ layouts)
F2015066.json,17,Ligne Horizontale (3+ layouts)
F2015066.json,18,Ligne Horizontale (3+ layouts)
F2015066.json,19,Ligne Horizontale (3+ layouts)
F2015066.json,20,Ligne Horizontale (3+ layouts)
F2015066.json,21,Ligne Horizontale (3+ layouts)
F2015067.json,26,Ligne Horizontale (3+ layouts)
F2015067.json,32,Ligne Horizontale (3+ layouts)
F2015069.json,23,Ligne Horizontale (3+ layouts)
F2016019.json,15,Ligne Horizontale (3+ layouts)
F2016027.json,8,Deux Colonnes
F2016038.json,13,Ligne Horizontale (3+ layouts)
F2016045.json,17,Ligne Horizontale (3+ layouts)
F2016058.json,26,Layouts Imbriqués
F2016058.json,27,Ligne Horizontale (3+ layouts)
F2016058.json,27,Layouts Imbriqués
F2017001.json,11,Ligne Horizontale (3+ layouts)
F2017001.json,14,Ligne Horizontale (3+ layouts)
F2017001.json,16,Ligne Horizontale (3+ layouts)
F2017004.json,30,Ligne Horizontale (3+ layouts)
F2017014.json,36,Ligne Horizontale (3+ layouts)
F2017023.json,27,Ligne Horizontale (3+ layouts)
F2017033.json,12,Deux Colonnes
F2017043.json,20,Ligne Horizontale (3+ layouts)
F2017062.json,22,Ligne Horizontale (3+ layouts)
F2018016.json,16,Ligne Horizontale (3+ layouts)
F2018016.json,19,Ligne Horizontale (3+ layouts)
F2018016.json,20,Deux Colonnes
F2018016.json,20,Ligne Horizontale (3+ layouts)
F2018016.json,30,Ligne Horizontale (3+ layouts)
F2018017.json,13,Ligne Horizontale (3+ layouts)
F2018017.json,14,Ligne Horizontale (3+ layouts)
F2018037.json,15,Ligne Horizontale (3+ layouts)
F2018050.json,15,Deux Colonnes
F2018051.json,13,Ligne Horizontale (3+ layouts)
F2018056.json,34,Ligne Horizontale (3+ layouts)
F2018063.json,21,Deux Colonnes
F2018067.json,31,Ligne Horizontale (3+ layouts)
F2018070.json,14,Ligne Horizontale (3+ layouts)
F2018070.json,15,Ligne Horizontale (3+ layouts)
F2018070.json,16,Ligne Horizontale (3+ layouts)
F2018070.json,17,Ligne Horizontale (3+ layouts)
F2018070.json,22,Ligne Horizontale (3+ layouts)
F2018077.json,17,Ligne Horizontale (3+ layouts)
F2018077.json,20,Ligne Horizontale (3+ layouts)
F2018077.json,21,Ligne Horizontale (3+ layouts)
F2019001.json,7,Deux Colonnes
F2019022.json,11,Deux Colonnes
F2019027.json,16,Ligne Horizontale (3+ layouts)
F2019027.json,18,Deux Colonnes
F2019027.json,18,Ligne Horizontale (3+ layouts)
F2019027.json,19,Ligne Horizontale (3+ layouts)
F2019027.json,20,Deux Colonnes
F2019027.json,29,Ligne Horizontale (3+ layouts)
F2019027.json,30,Ligne Horizontale (3+ layouts)
F2019031.json,16,Ligne Horizontale (3+ layouts)
F2019031.json,30,Deux Colonnes
F2019033.json,27,Deux Colonnes
F2019038.json,1,Deux Colonnes
F2019042.json,31,Ligne Horizontale (3+ layouts)
F2019043.json,11,Ligne Horizontale (3+ layouts)
F2019043.json,12,Ligne Horizontale (3+ layouts)
F2019043.json,19,Ligne Horizontale (3+ layouts)
F2019052.json,9,Deux Colonnes
F2019058.json,18,Deux Colonnes
F2019058.json,25,Layouts Imbriqués
F2019059.json,20,Deux Colonnes
F2019070.json,19,Ligne Horizontale (3+ layouts)
F2019070.json,22,Ligne Horizontale (3+ layouts)
F2019077.json,24,Deux Colonnes
F2020001.json,13,Ligne Horizontale (3+ layouts)
F2020004.json,13,Deux Colonnes
F2020009.json,19,Ligne Horizontale (3+ layouts)
F2020016.json,16,Deux Colonnes
F2020019.json,13,Ligne Horizontale (3+ layouts)
F2020019.json,15,Ligne Horizontale (3+ layouts)
F2020019.json,16,Ligne Horizontale (3+ layouts)
F2020020.json,21,Deux Colonnes
F2020021.json,16,Deux Colonnes
F2020022.json,17,Ligne Horizontale (3+ layouts)
F2020022.json,18,Deux Colonnes
F2020022.json,18,Ligne Horizontale (3+ layouts)
F2020022.json,20,Deux Colonnes
F2020022.json,20,Ligne Horizontale (3+ layouts)
F2020022.json,22,Deux Colonnes
F2020022.json,22,Ligne Horizontale (3+ layouts)
F2020022.json,30,Ligne Horizontale (3+ layouts)
F2020022.json,31,Ligne Horizontale (3+ layouts)
F2020039.json,19,Deux Colonnes
F2020041.json,6,Deux Colonnes
F2020052.json,14,Deux Colonnes
F2020053.json,8,Deux Colonnes
F2020053.json,10,Deux Colonnes
F2020063.json,25,Deux Colonnes
F2020064.json,16,Ligne Horizontale (3+ layouts)
F2020072.json,27,Ligne Horizontale (3+ layouts)
F2020078.json,21,Deux Colonnes
F2021014.json,12,Deux Colonnes
F2021018.json,8,Deux Colonnes
F2021029.json,18,Deux Colonnes
F2021029.json,19,Deux Colonnes
F2021031.json,17,Ligne Horizontale (3+ layouts)
F2021032.json,17,Deux Colonnes
F2021032.json,18,Ligne Horizontale (3+ layouts)
F2021032.json,23,Ligne Horizontale (3+ layouts)
F2021041.json,30,Deux Colonnes
F2021052.json,9,Deux Colonnes
F2021053.json,8,Deux Colonnes
F2021053.json,9,Deux Colonnes
F2021053.json,11,Deux Colonnes
F2021063.json,29,Deux Colonnes
F2021068.json,10,Deux Colonnes
F2021074.json,27,Ligne Horizontale (3+ layouts)
F2021077.json,21,Deux Colonnes
F2021095.json,11,Ligne Horizontale (3+ layouts)
F2021095.json,12,Ligne Horizontale (3+ layouts)
F2021095.json,13,Ligne Horizontale (3+ layouts)
F2021095.json,15,Ligne Horizontale (3+ layouts)
F2021095.json,17,Ligne Horizontale (3+ layouts)
F2021095.json,18,Ligne Horizontale (3+ layouts)
F2021095.json,19,Ligne Horizontale (3+ layouts)
F2021095.json,20,Ligne Horizontale (3+ layouts)
F2021095.json,21,Ligne Horizontale (3+ layouts)
F2021095.json,22,Ligne Horizontale (3+ layouts)
F2022008.json,9,Deux Colonnes
F2022012.json,16,Deux Colonnes
F2022013.json,13,Deux Colonnes
F2022014.json,24,Ligne Horizontale (3+ layouts)
F2022017.json,10,Deux Colonnes
F2022017.json,13,Layouts Imbriqués
F2022025.json,20,Deux Colonnes
F2022028.json,19,Deux Colonnes
F2022030.json,22,Deux Colonnes
F2022033.json,6,Deux Colonnes
F2022034.json,52,Deux Colonnes
F2022039.json,15,Deux Colonnes
F2022045.json,3,Deux Colonnes
F2022051.json,19,Deux Colonnes
F2022056.json,12,Deux Colonnes
F2022057.json,9,Deux Colonnes
F2022064.json,44,Deux Colonnes
F2022079.json,18,Ligne Horizontale (3+ layouts)
F2022079.json,19,Ligne Horizontale (3+ layouts)
F2022079.json,20,Ligne Horizontale (3+ layouts)
F2022079.json,22,Ligne Horizontale (3+ layouts)
F2022079.json,23,Ligne Horizontale (3+ layouts)
F2022079.json,24,Ligne Horizontale (3+ layouts)
F2022079.json,25,Ligne Horizontale (3+ layouts)
F2022079.json,26,Ligne Horizontale (3+ layouts)
F2022079.json,27,Ligne Horizontale (3+ layouts)
F2022079.json,28,Ligne Horizontale (3+ layouts)
F2022079.json,29,Ligne Horizontale (3+ layouts)
F2022083.json,9,Deux Colonnes
F2022088.json,21,Deux Colonnes
F2023001.json,39,Ligne Horizontale (3+ layouts)
F2023001.json,107,Ligne Horizontale (3+ layouts)
F2023004.json,13,Deux Colonnes
F2023013.json,7,Ligne Horizontale (3+ layouts)
F2023013.json,23,Deux Colonnes
F2023018.json,17,Deux Colonnes
F2023039.json,10,Deux Colonnes
F2023046.json,22,Deux Colonnes
F2023046.json,24,Deux Colonnes
F2023058.json,16,Deux Colonnes
F2023061.json,16,Deux Colonnes
F2023069.json,17,Deux Colonnes
F2023075.json,33,Deux Colonnes
F2023078.json,28,Deux Colonnes
F2023080.json,18,Ligne Horizontale (3+ layouts)
F2023080.json,19,Ligne Horizontale (3+ layouts)
F2023080.json,20,Ligne Horizontale (3+ layouts)
F2023080.json,21,Ligne Horizontale (3+ layouts)
F2023080.json,22,Ligne Horizontale (3+ layouts)
F2023080.json,23,Ligne Horizontale (3+ layouts)
F2023080.json,24,Ligne Horizontale (3+ layouts)
F2023080.json,25,Ligne Horizontale (3+ layouts)
F2023080.json,26,Ligne Horizontale (3+ layouts)
F2023080.json,27,Ligne Horizontale (3+ layouts)
F2023080.json,28,Ligne Horizontale (3+ layouts)
F2023080.json,29,Ligne Horizontale (3+ layouts)
F2024008.json,18,Deux Colonnes
F2024021.json,22,Ligne Horizontale (3+ layouts)
F2024023.json,12,Deux Colonnes
F2024031.json,16,Deux Colonnes
F2024038.json,2,Deux Colonnes
F2024078.json,9,Ligne Horizontale (3+ layouts)
F2024078.json,10,Ligne Horizontale (3+ layouts)
F2024078.json,11,Ligne Horizontale (3+ layouts)
F2024078.json,12,Ligne Horizontale (3+ layouts)
F2024078.json,13,Ligne Horizontale (3+ layouts)
F2024078.json,14,Ligne Horizontale (3+ layouts)
F2024078.json,15,Ligne Horizontale (3+ layouts)
F2024078.json,16,Ligne Horizontale (3+ layouts)
F2024078.json,17,Ligne Horizontale (3+ layouts)
F2024078.json,18,Ligne Horizontale (3+ layouts)
F2024078.json,19,Ligne Horizontale (3+ layouts)
F2024081.json,11,Deux Colonnes
