document_name,page_number,full_page,detection_type,table_boxes
F1999090.json,3,False,detection label,"[[7.61474609375, 55.41015625, 963.544921875, 646.50390625]]"
F1999090.json,9,False,detection label,"[[497.18701171875, 732.421875, 963.66455078125, 1343.4375]]"
F1999090.json,13,False,detection label,"[[12.9453125, 547.1484375, 970.8349609375, 1344.1015625]]"
F1999090.json,14,True,detection label,[]
F1999091.json,6,True,3 columns,[]
F1999091.json,9,True,detection label,[]
F1999091.json,10,True,detection label,[]
F1999091.json,11,True,detection label,[]
F1999091.json,12,True,detection label,[]
F1999091.json,13,True,detection label,[]
F1999091.json,14,False,detection label,"[[12.196044921875, 89.609375, 957.654296875, 806.2109375]]"
F1999091.json,15,True,detection label,[]
F1999091.json,16,True,detection label,[]
F1999091.json,18,True,detection label,[]
F1999091.json,22,True,detection label,[]
F1999091.json,23,True,detection label,[]
F1999091.json,24,True,detection label,[]
F1999091.json,25,True,detection label,[]
F1999091.json,27,False,detection label,"[[24.940185546875, 152.861328125, 971.939453125, 771.015625], [12.1689453125, 871.875, 976.7587890625, 1367.34375]]"
F1999091.json,28,False,detection label,"[[12.409912109375, 765.625, 973.8671875, 1347.421875]]"
F1999092.json,4,False,detection label,"[[87.6171875, 1170.703125, 600.966796875, 1261.09375]]"
F1999092.json,14,False,detection label,"[[30.673828125, 542.83203125, 950.283203125, 832.109375]]"
F1999092.json,16,False,detection label,"[[34.501953125, 155.01953125, 947.412109375, 530.95703125]]"
F1999092.json,18,False,detection label,"[[35.9375, 1081.0546875, 964.16015625, 1330.8203125]]"
F1999092.json,19,False,detection label,"[[34.98046875, 62.05078125, 955.546875, 402.4609375], [39.765625, 497.67578125, 951.71875, 719.21875]]"
F1999092.json,20,False,detection label,"[[29.9560546875, 88.6962890625, 953.6328125, 369.58984375], [31.8701171875, 409.6875, 955.546875, 757.0703125]]"
F1999092.json,22,True,detection label,[]
F1999092.json,23,True,detection label,[]
F1999092.json,25,True,detection label,[]
F1999092.json,26,True,detection label,[]
F1999092.json,29,True,detection label,[]
F1999092.json,30,True,detection label,[]
F1999092.json,31,True,detection label,[]
F1999092.json,32,True,detection label,[]
F1999092.json,33,True,detection label,[]
F1999092.json,34,True,detection label,[]
F1999092.json,35,True,detection label,[]
F1999092.json,36,True,detection label,[]
F1999092.json,37,True,detection label,[]
F1999092.json,38,True,detection label,[]
F1999092.json,39,True,detection label,[]
F1999092.json,40,True,detection label,[]
F1999092.json,41,True,detection label,[]
F1999092.json,42,True,detection label,[]
F1999092.json,44,False,detection label,"[[78.046875, 397.40234375, 958.41796875, 808.203125]]"
F1999092.json,45,False,detection label,"[[34.501953125, 768.28125, 978.037109375, 1022.03125]]"
F1999092.json,46,False,detection label,"[[42.8759765625, 25.4443359375, 965.1171875, 352.32421875], [40.72265625, 459.4921875, 958.41796875, 694.6484375], [40.4833984375, 825.390625, 955.546875, 1338.125]]"
F1999092.json,47,False,detection label,"[[38.0908203125, 159.66796875, 959.375, 1153.515625]]"
F1999092.json,48,True,detection label,[]
F1999092.json,49,True,detection label,[]
F1999092.json,50,True,detection label,[]
F1999092.json,51,True,detection label,[]
F1999092.json,52,True,detection label,[]
F1999092.json,53,False,detection label,"[[38.80859375, 72.01171875, 956.50390625, 753.75]]"
F1999092.json,60,True,detection label,[]
F1999092.json,61,True,detection label,[]
F1999092.json,62,True,detection label,[]
F1999092.json,63,True,detection label,[]
F1999093.json,2,False,detection label,"[[10.30322265625, 928.984375, 913.7294921875, 1336.796875]]"
F1999093.json,3,True,detection label,[]
F1999093.json,4,False,detection label,"[[6.52587890625, 875.1953125, 954.80810546875, 1336.1328125]]"
F1999093.json,5,True,detection label,[]
F1999093.json,12,False,detection label,"[[22.0361328125, 997.3828125, 451.861328125, 1182.0703125]]"
F1999093.json,13,False,detection label,"[[13.0185546875, 478.0859375, 448.7763671875, 663.4375], [12.5439453125, 714.4921875, 456.1328125, 933.7109375], [14.9169921875, 958.8671875, 450.4375, 1148.8671875], [14.32373046875, 1158.75, 446.640625, 1348.75]]"
F1999094.json,7,True,detection label,[]
F1999094.json,8,False,detection label,"[[5.057861328125, 160.0, 960.318359375, 526.640625]]"
F1999094.json,10,True,detection label,[]
F1999094.json,11,True,detection label,[]
F1999094.json,12,True,detection label,[]
F1999094.json,13,True,detection label,[]
F1999094.json,14,True,detection label,[]
F1999094.json,15,False,detection label,"[[11.750244140625, 40.46875, 963.1865234375, 778.984375]]"
F2000001.json,8,True,detection label,[]
F2000001.json,11,True,detection label,[]
F2000002.json,4,True,detection label,[]
F2000002.json,5,True,detection label,[]
F2000002.json,6,True,detection label,[]
F2000002.json,7,True,detection label,[]
F2000002.json,8,False,detection label,"[[25.3017578125, 582.34375, 972.6884765625, 1358.046875]]"
F2000002.json,9,True,detection label,[]
F2000002.json,10,True,detection label,[]
F2000002.json,11,True,detection label,[]
F2000002.json,12,True,detection label,[]
F2000002.json,13,True,detection label,[]
F2000002.json,14,True,detection label,[]
F2000002.json,15,False,detection label,"[[23.632080078125, 578.69140625, 970.7802734375, 1359.375]]"
F2000002.json,16,True,detection label,[]
F2000002.json,17,True,detection label,[]
F2000002.json,18,True,detection label,[]
F2000002.json,19,True,detection label,[]
F2000002.json,20,True,detection label,[]
F2000002.json,21,True,detection label,[]
F2000002.json,22,True,detection label,[]
F2000002.json,23,True,detection label,[]
F2000002.json,24,True,detection label,[]
F2000002.json,25,True,detection label,[]
F2000002.json,26,True,detection label,[]
F2000002.json,27,True,detection label,[]
F2000002.json,28,True,detection label,[]
F2000002.json,29,True,detection label,[]
F2000002.json,30,True,detection label,[]
F2000002.json,31,True,detection label,[]
F2000002.json,32,True,detection label,[]
F2000002.json,33,True,detection label,[]
F2000002.json,34,True,detection label,[]
F2000002.json,35,True,detection label,[]
F2000002.json,36,True,detection label,[]
F2000002.json,37,False,detection label,"[[23.2119140625, 584.3359375, 958.1767578125, 1352.0703125]]"
F2000002.json,38,True,detection label,[]
F2000002.json,39,True,detection label,[]
F2000002.json,40,True,detection label,[]
F2000002.json,41,True,detection label,[]
F2000002.json,42,True,detection label,[]
F2000002.json,43,True,detection label,[]
F2000002.json,44,True,detection label,[]
F2000002.json,45,False,detection label,"[[8.650634765625, 532.5390625, 953.3916015625, 1342.7734375]]"
F2000002.json,46,True,detection label,[]
F2000002.json,47,True,detection label,[]
F2000002.json,48,True,detection label,[]
F2000002.json,49,True,detection label,[]
F2000002.json,50,True,detection label,[]
F2000002.json,51,True,detection label,[]
F2000002.json,52,True,detection label,[]
F2000002.json,53,True,detection label,[]
F2000002.json,54,True,detection label,[]
F2000002.json,55,True,detection label,[]
F2000002.json,56,True,detection label,[]
F2000002.json,57,True,detection label,[]
F2000002.json,58,True,detection label,[]
F2000002.json,59,True,detection label,[]
F2000002.json,60,True,detection label,[]
F2000002.json,61,True,detection label,[]
F2000002.json,62,True,detection label,[]
F2000002.json,63,True,detection label,[]
F2000002.json,64,True,detection label,[]
F2000002.json,65,True,detection label,[]
F2000002.json,66,True,detection label,[]
F2000002.json,67,True,detection label,[]
F2000002.json,68,True,detection label,[]
F2000002.json,69,False,detection label,"[[15.02490234375, 529.55078125, 956.69677734375, 1338.125]]"
F2000002.json,70,True,detection label,[]
F2000002.json,71,True,detection label,[]
F2000002.json,72,False,detection label,"[[16.205322265625, 530.21484375, 955.2802734375, 1342.109375]]"
F2000002.json,73,True,detection label,[]
F2000002.json,74,True,detection label,[]
F2000002.json,75,True,detection label,[]
F2000002.json,76,True,detection label,[]
F2000002.json,77,False,detection label,"[[14.08056640625, 531.2109375, 953.86376953125, 1341.4453125]]"
F2000002.json,78,True,detection label,[]
F2000002.json,79,True,detection label,[]
F2000002.json,80,True,detection label,[]
F2000002.json,81,True,detection label,[]
F2000002.json,82,False,detection label,"[[17.3857421875, 595.625, 958.11328125, 1346.09375]]"
F2000002.json,83,True,detection label,[]
F2000002.json,84,True,detection label,[]
F2000002.json,85,True,detection label,[]
F2000002.json,86,True,detection label,[]
F2000002.json,87,False,detection label,"[[17.3857421875, 523.2421875, 959.0576171875, 1334.8046875]]"
F2000002.json,88,True,detection label,[]
F2000002.json,89,True,detection label,[]
F2000002.json,90,True,detection label,[]
F2000002.json,91,True,detection label,[]
F2000002.json,92,True,detection label,[]
F2000002.json,93,True,detection label,[]
F2000002.json,94,False,detection label,"[[15.4970703125, 589.98046875, 955.2802734375, 1346.09375]]"
F2000002.json,95,True,detection label,[]
F2000002.json,96,True,detection label,[]
F2000002.json,97,True,detection label,[]
F2000002.json,98,True,detection label,[]
F2000002.json,99,True,detection label,[]
F2000002.json,100,False,detection label,"[[18.093994140625, 586.66015625, 955.2802734375, 1338.125]]"
F2000002.json,101,True,detection label,[]
F2000002.json,102,True,detection label,[]
F2000002.json,103,True,detection label,[]
F2000002.json,104,True,detection label,[]
F2000002.json,105,True,detection label,[]
F2000002.json,106,True,detection label,[]
F2000002.json,107,True,detection label,[]
F2000002.json,108,True,detection label,[]
F2000002.json,109,True,detection label,[]
F2000002.json,110,True,detection label,[]
F2000002.json,111,True,detection label,[]
F2000002.json,112,True,detection label,[]
F2000002.json,113,False,detection label,"[[16.677490234375, 535.1953125, 951.5029296875, 1349.4140625]]"
F2000002.json,114,True,detection label,[]
F2000002.json,115,True,detection label,[]
F2000002.json,116,True,detection label,[]
F2000002.json,117,True,detection label,[]
F2000002.json,118,True,detection label,[]
F2000002.json,119,False,detection label,"[[19.510498046875, 483.73046875, 966.6123046875, 1342.109375]]"
F2000002.json,120,True,detection label,[]
F2000002.json,121,True,detection label,[]
F2000002.json,122,True,detection label,[]
F2000002.json,123,True,detection label,[]
F2000002.json,124,True,detection label,[]
F2000002.json,125,False,detection label,"[[6.52587890625, 611.5625, 949.14208984375, 1363.359375]]"
F2000002.json,126,True,detection label,[]
F2000002.json,127,True,detection label,[]
F2000002.json,128,True,detection label,[]
F2000002.json,129,False,detection label,"[[-0.792724609375, 55.576171875, 955.2802734375, 751.7578125]]"
F2000002.json,130,False,detection label,"[[8.650634765625, 616.54296875, 948.669921875, 1372.65625]]"
F2000002.json,131,True,detection label,[]
F2000002.json,132,True,detection label,[]
F2000002.json,133,True,detection label,[]
F2000002.json,135,False,detection label,"[[11.24755859375, 595.625, 958.58544921875, 1354.0625]]"
F2000002.json,136,True,detection label,[]
F2000002.json,137,True,detection label,[]
F2000002.json,138,True,detection label,[]
F2000002.json,139,True,detection label,[]
F2000002.json,140,True,detection label,[]
F2000002.json,141,True,detection label,[]
F2000002.json,142,True,detection label,[]
F2000002.json,143,True,detection label,[]
F2000002.json,144,True,detection label,[]
F2000002.json,145,True,detection label,[]
F2000002.json,146,True,detection label,[]
F2000002.json,147,True,detection label,[]
F2000002.json,148,False,detection label,"[[9.122802734375, 492.6953125, 954.3359375, 1341.4453125]]"
F2000002.json,149,True,detection label,[]
F2000002.json,150,True,detection label,[]
F2000002.json,151,True,detection label,[]
F2000002.json,152,False,detection label,"[[8.88671875, 493.359375, 955.2802734375, 1344.765625]]"
F2000002.json,153,True,detection label,[]
F2000002.json,154,False,detection label,"[[9.35888671875, 501.9921875, 952.91943359375, 1332.1484375]]"
F2000002.json,155,False,detection label,"[[13.372314453125, 48.603515625, 955.2802734375, 684.6875]]"
F2000002.json,156,False,detection label,"[[10.067138671875, 498.0078125, 959.0576171875, 1345.4296875]]"
F2000002.json,157,True,detection label,[]
F2000002.json,158,True,detection label,[]
F2000002.json,159,True,detection label,[]
F2000002.json,160,False,detection label,"[[8.88671875, 525.56640625, 954.3359375, 1346.09375]]"
F2000002.json,161,True,detection label,[]
F2000002.json,162,True,detection label,[]
F2000002.json,163,True,detection label,[]
F2000002.json,164,True,detection label,[]
F2000002.json,165,True,detection label,[]
F2000002.json,166,False,detection label,"[[2.2763671875, 51.42578125, 950.08642578125, 580.09765625]]"
F2000002.json,167,False,detection label,"[[8.88671875, 565.7421875, 954.80810546875, 1345.4296875]]"
F2000002.json,168,True,detection label,[]
F2000002.json,169,True,detection label,[]
F2000002.json,170,False,detection label,"[[8.88671875, 586.9921875, 957.1689453125, 1345.4296875]]"
F2000002.json,171,True,detection label,[]
F2000002.json,172,True,detection label,[]
F2000002.json,173,True,detection label,[]
F2000002.json,174,True,detection label,[]
F2000002.json,175,False,detection label,"[[10.775390625, 524.23828125, 952.91943359375, 1351.40625]]"
F2000002.json,176,True,detection label,[]
F2000002.json,177,True,detection label,[]
F2000002.json,178,False,detection label,"[[14.316650390625, 591.30859375, 956.224609375, 1351.40625]]"
F2000002.json,179,True,detection label,[]
F2000002.json,180,True,detection label,[]
F2000003.json,7,False,detection label,"[[24.21728515625, 17.392578125, 493.861328125, 456.25], [25.18115234375, 549.47265625, 498.6806640625, 1039.296875]]"
F2000003.json,11,False,detection label,"[[23.976318359375, 87.783203125, 977.72265625, 689.3359375], [23.976318359375, 743.046875, 981.578125, 1347.421875]]"
F2000003.json,12,False,detection label,"[[20.602783203125, 82.470703125, 975.794921875, 704.609375], [20.84375, 740.390625, 981.578125, 1348.75]]"
F2000006.json,6,True,detection label,[]
F2000006.json,8,True,detection label,[]
F2000006.json,9,True,detection label,[]
F2000006.json,12,False,detection label,"[[411.0439453125, 210.46875, 566.37109375, 244.4140625]]"
F2000007.json,6,False,detection label,"[[6.087646484375, 604.2578125, 956.6064453125, 1227.2265625]]"
F2000007.json,8,False,detection label,"[[0.958251953125, 918.359375, 952.8759765625, 1311.5625]]"
F2000007.json,9,False,detection label,"[[-0.906982421875, 902.421875, 951.0107421875, 1324.84375]]"
F2000007.json,10,False,detection label,"[[-0.440673828125, 901.09375, 954.7412109375, 1331.484375]]"
F2000007.json,11,False,detection label,"[[-6.26953125, 902.421875, 947.2802734375, 1332.8125]]"
F2000007.json,12,False,detection label,"[[7.486572265625, 897.7734375, 953.80859375, 1316.2109375]]"
F2000007.json,13,False,detection label,"[[8.573486328125, 894.453125, 956.072265625, 1299.609375]]"
F2000008.json,2,False,detection label,"[[9.320556640625, 859.921875, 971.734375, 1352.734375]]"
F2000008.json,3,True,detection label,[]
F2000008.json,4,False,detection label,"[[10.274658203125, 61.71875, 972.6884765625, 771.015625], [9.797607421875, 813.4375, 975.55078125, 1364.6875]]"
F2000008.json,5,False,detection label,"[[9.878662109375, 64.70703125, 970.8818359375, 675.72265625]]"
F2000008.json,14,False,detection label,"[[12.273681640625, 19.716796875, 974.7138671875, 590.390625]]"
F2000009.json,3,False,detection label,"[[3.784912109375, 937.6171875, 953.916015625, 1345.4296875]]"
F2000009.json,4,False,detection label,"[[2.44775390625, 53.251953125, 961.666015625, 458.2421875]]"
F2000010.json,11,False,detection label,"[[6.5087890625, 508.30078125, 964.2080078125, 1138.90625]]"
F2000010.json,14,True,3 columns,[]
F2000011.json,2,False,detection label,"[[10.26171875, 392.421875, 983.52734375, 1363.359375]]"
F2000011.json,3,True,detection label,[]
F2000011.json,4,True,detection label,[]
F2000011.json,5,True,detection label,[]
F2000011.json,6,True,detection label,[]
F2000011.json,7,True,detection label,[]
F2000011.json,8,True,detection label,[]
F2000011.json,9,True,detection label,[]
F2000011.json,10,True,detection label,[]
F2000011.json,11,True,detection label,[]
F2000011.json,12,True,detection label,[]
F2000011.json,13,True,detection label,[]
F2000011.json,18,False,detection label,"[[509.38671875, 479.08203125, 924.33203125, 719.21875]]"
F2000011.json,19,False,detection label,"[[505.0625, 624.84375, 973.8203125, 979.53125]]"
F2000014.json,6,False,detection label,"[[2.919921875, 592.63671875, 950.3857421875, 1346.09375]]"
F2000014.json,7,False,detection label,"[[5.73583984375, 46.77734375, 956.96875, 743.125]]"
F2000014.json,8,False,detection label,"[[0.0361328125, 1150.78125, 958.53125, 1350.078125]]"
F2000015.json,3,False,detection label,"[[498.82958984375, 960.859375, 965.42138671875, 1120.3125]]"
F2000015.json,6,True,detection label,[]
F2000015.json,7,False,detection label,"[[501.205078125, 0.8740234375, 895.58203125, 210.87890625]]"
F2000015.json,11,True,detection label,[]
F2000016.json,14,False,detection label,"[[12.94482421875, 547.1484375, 422.304443359375, 753.0859375], [12.4765625, 836.015625, 423.709228515625, 1045.9375]]"
F2000017.json,20,False,detection label,"[[7.431640625, 55.9912109375, 950.84375, 373.2421875]]"
F2000017.json,27,False,detection label,"[[2.93359375, 182.578125, 944.9140625, 872.6171875]]"
F2000017.json,28,True,detection label,[]
F2000017.json,33,False,detection label,"[[4.08837890625, 703.203125, 943.06640625, 1335.46875]]"
F2000017.json,34,True,detection label,[]
F2000017.json,35,False,detection label,"[[379.85546875, -1.95343017578125, 569.83984375, 38.616943359375], [4.78125, 36.15234375, 939.8330078125, 438.984375], [6.1669921875, 718.4765625, 946.2998046875, 905.8203125]]"
F2000018.json,3,True,detection label,[]
F2000018.json,4,False,detection label,"[[11.18359375, 56.73828125, 982.51953125, 512.03125], [17.68310546875, 555.1171875, 981.556640625, 1345.4296875]]"
F2000018.json,5,True,detection label,[]
F2000018.json,6,True,detection label,[]
F2000018.json,8,False,detection label,"[[508.03515625, 1181.328125, 920.89453125, 1350.078125]]"
F2000019.json,15,False,detection label,"[[10.274658203125, 295.46875, 963.1474609375, 467.5390625], [8.1279296875, 570.72265625, 967.91796875, 832.109375], [13.614013671875, 915.703125, 970.7802734375, 1148.203125]]"
F2000020.json,5,False,detection label,"[[27.34130859375, 741.71875, 392.6904296875, 992.8125]]"
F2000020.json,13,False,detection label,"[[490.048828125, 893.7890625, 888.564453125, 1074.4921875], [493.759765625, 1150.78125, 906.19140625, 1327.5]]"
F2000021.json,2,False,detection label,"[[-1.77978515625, 606.25, 965.423828125, 921.09375], [1.03857421875, 1002.03125, 963.544921875, 1219.921875]]"
F2000021.json,9,True,detection label,[]
F2000021.json,10,True,detection label,[]
F2000021.json,14,False,detection label,"[[-0.80224609375, 452.1875, 961.849609375, 747.7734375], [4.150390625, 816.09375, 967.509765625, 1016.71875]]"
F2000021.json,17,False,detection label,"[[0.61279296875, 313.06640625, 974.11328125, 653.14453125], [4.150390625, 1077.0703125, 969.396484375, 1255.1171875]]"
F2000021.json,18,False,detection label,"[[2.02783203125, 77.4072265625, 974.11328125, 303.84765625]]"
F2000022.json,2,True,detection label,[]
F2000022.json,3,False,detection label,"[[2.0701904296875, 43.45703125, 479.4228515625, 788.28125], [2.90673828125, 836.6796875, 477.271728515625, 1346.7578125], [487.62646484375, 13.2421875, 956.01611328125, 825.46875], [490.0166015625, 917.6953125, 964.142578125, 1345.4296875]]"
F2000022.json,4,True,detection label,[]
F2000022.json,5,True,detection label,[]
F2000022.json,6,False,detection label,"[[0.8751220703125, 725.78125, 476.5546875, 1334.140625], [479.97802734375, -3.02734375, 953.14794921875, 543.90625], [480.93408203125, 614.21875, 963.66455078125, 1343.4375]]"
F2000022.json,7,True,detection label,[]
F2000022.json,8,True,detection label,[]
F2000022.json,9,True,detection label,[]
F2000022.json,10,True,detection label,[]
F2000022.json,11,False,detection label,"[[5.8944091796875, 1.62109375, 483.2470703125, 659.453125], [7.447998046875, 725.1171875, 488.266357421875, 1336.1328125], [494.31884765625, 13.2421875, 960.79638671875, 869.296875], [496.23095703125, 915.703125, 966.53271484375, 1338.125]]"
F2000022.json,12,True,detection label,[]
F2000022.json,13,True,detection label,[]
F2000022.json,14,True,detection label,[]
F2000022.json,15,True,detection label,[]
F2000022.json,16,True,detection label,[]
F2000022.json,17,True,detection label,[]
F2000022.json,18,True,detection label,[]
F2000022.json,19,True,detection label,[]
F2000022.json,20,True,detection label,[]
F2000022.json,21,True,detection label,[]
F2000022.json,22,True,detection label,[]
F2000022.json,23,True,detection label,[]
F2000022.json,24,True,detection label,[]
F2000022.json,25,True,detection label,[]
F2000022.json,26,True,detection label,[]
F2000022.json,27,True,detection label,[]
F2000022.json,28,True,detection label,[]
F2000022.json,29,True,detection label,[]
F2000022.json,30,True,detection label,[]
F2000022.json,31,True,detection label,[]
F2000022.json,32,True,detection label,[]
F2000022.json,33,True,detection label,[]
F2000022.json,34,True,detection label,[]
F2000022.json,35,True,detection label,[]
F2000022.json,36,True,detection label,[]
F2000022.json,37,True,detection label,[]
F2000022.json,38,True,detection label,[]
F2000022.json,39,True,detection label,[]
F2000022.json,40,False,detection label,"[[3.623779296875, 6.93359375, 484.442138671875, 739.140625], [492.884765625, 840.0, 966.0546875, 1344.765625]]"
F2000022.json,41,True,detection label,[]
F2000022.json,42,True,detection label,[]
F2000022.json,43,True,detection label,[]
F2000022.json,44,True,detection label,[]
F2000022.json,45,True,detection label,[]
F2000022.json,46,False,detection label,"[[-2.0830078125, 41.630859375, 473.67578125, 547.890625]]"
F2000022.json,47,False,detection label,"[[494.32421875, 2.94921875, 899.06640625, 370.91796875]]"
F2000023.json,3,True,detection label,[]
F2000023.json,4,True,detection label,[]
F2000023.json,5,True,detection label,[]
F2000023.json,6,True,detection label,[]
F2000023.json,7,True,detection label,[]
F2000023.json,8,True,detection label,[]
F2000023.json,9,True,detection label,[]
F2000023.json,10,True,detection label,[]
F2000023.json,11,True,detection label,[]
F2000023.json,12,True,detection label,[]
F2000023.json,13,True,detection label,[]
F2000023.json,14,True,detection label,[]
F2000023.json,15,False,detection label,"[[16.61181640625, 826.71875, 973.779296875, 1348.75]]"
F2000023.json,16,True,detection label,[]
F2000023.json,17,True,detection label,[]
F2000023.json,18,True,detection label,[]
F2000023.json,19,True,detection label,[]
F2000023.json,20,True,detection label,[]
F2000023.json,21,True,detection label,[]
F2000023.json,22,True,detection label,[]
F2000023.json,23,True,detection label,[]
F2000023.json,24,True,detection label,[]
F2000023.json,25,True,detection label,[]
F2000023.json,26,True,detection label,[]
F2000023.json,27,True,detection label,[]
F2000023.json,28,True,detection label,[]
F2000024.json,4,True,detection label,[]
F2000024.json,5,True,detection label,[]
F2000024.json,6,False,detection label,"[[20.2080078125, 776.25, 979.0537109375, 1348.75]]"
F2000024.json,7,True,detection label,[]
F2000024.json,13,False,detection label,"[[498.7412109375, -0.869140625, 963.7099609375, 342.197265625]]"
F2000025.json,3,True,detection label,[]
F2000025.json,4,True,detection label,[]
F2000025.json,5,True,detection label,[]
F2000025.json,6,True,detection label,[]
F2000025.json,7,True,detection label,[]
F2000025.json,8,True,detection label,[]
F2000025.json,9,True,detection label,[]
F2000025.json,10,True,detection label,[]
F2000025.json,11,True,detection label,[]
F2000025.json,12,True,detection label,[]
F2000025.json,14,True,detection label,[]
F2000025.json,15,True,detection label,[]
F2000025.json,16,True,detection label,[]
F2000025.json,17,True,detection label,[]
F2000025.json,18,True,detection label,[]
F2000025.json,19,True,detection label,[]
F2000025.json,20,True,detection label,[]
F2000025.json,21,True,detection label,[]
F2000025.json,22,True,detection label,[]
F2000025.json,23,True,detection label,[]
F2000025.json,24,True,detection label,[]
F2000025.json,25,True,detection label,[]
F2000025.json,26,True,detection label,[]
F2000025.json,27,True,detection label,[]
F2000025.json,28,True,detection label,[]
F2000025.json,29,True,detection label,[]
F2000025.json,30,True,detection label,[]
F2000025.json,31,False,detection label,"[[14.62890625, 9.58984375, 960.107421875, 666.42578125]]"
F2000026.json,20,False,detection label,"[[10.72900390625, 724.453125, 943.50390625, 1335.46875]]"
F2000026.json,21,False,detection label,"[[8.1669921875, 39.970703125, 945.3671875, 694.6484375]]"
F2000027.json,4,True,3 columns,[]
F2000027.json,5,False,detection label,"[[505.3134765625, 127.7099609375, 971.791015625, 484.47265625], [502.92333984375, 586.328125, 969.40087890625, 1006.09375]]"
F2000027.json,13,False,detection label,"[[1.0006103515625, 972.8125, 477.466796875, 1344.765625]]"
F2000027.json,14,True,detection label,[]
F2000027.json,15,True,detection label,[]
F2000027.json,16,True,detection label,[]
F2000028.json,7,False,detection label,"[[11.2957763671875, 727.109375, 467.22607421875, 1343.4375]]"
F2000028.json,8,False,detection label,"[[484.5224609375, 15.56640625, 938.265625, 563.828125]]"
F2000028.json,9,False,detection label,"[[489.126953125, 356.5625, 942.8701171875, 574.453125]]"
F2000028.json,10,False,detection label,"[[489.58740234375, 412.34375, 944.25146484375, 867.3046875], [484.5224609375, 1045.859375, 944.7119140625, 1286.328125]]"
F2000028.json,11,False,detection label,"[[10.950439453125, 49.0185546875, 471.600341796875, 280.60546875]]"
F2000028.json,19,False,detection label,"[[45.316162109375, 338.96484375, 211.898193359375, 398.80859375]]"
F2000029.json,4,False,detection label,"[[14.58203125, 555.44921875, 456.59375, 787.6171875]]"
F2000029.json,7,False,detection label,"[[509.25, 2.7001953125, 969.0625, 308.49609375]]"
F2000029.json,8,False,detection label,"[[19.7890625, 490.37109375, 979.71875, 798.2421875], [16.640625, 867.890625, 977.296875, 1073.828125], [19.546875, 1122.890625, 975.359375, 1340.78125]]"
F2000029.json,10,False,detection label,"[[17.609375, 279.53125, 979.234375, 569.140625], [22.2109375, 642.109375, 974.875, 768.359375], [17.8515625, 893.125, 976.8125, 1085.78125], [19.3046875, 1150.78125, 980.6875, 1324.84375]]"
F2000029.json,12,True,detection label,[]
F2000029.json,14,False,detection label,"[[10.828125, 262.59765625, 976.8125, 1060.546875], [17.125, 1128.203125, 979.71875, 1311.5625]]"
F2000029.json,16,False,detection label,"[[16.3984375, 297.79296875, 975.84375, 572.79296875], [12.765625, 639.453125, 976.8125, 1299.609375]]"
F2000029.json,18,False,detection label,"[[19.3046875, 500.99609375, 981.65625, 1296.953125]]"
F2000029.json,19,False,detection label,"[[8.40625, 60.390625, 977.296875, 780.3125], [15.4296875, 859.2578125, 980.6875, 1326.8359375]]"
F2000029.json,21,False,detection label,"[[18.578125, 467.79296875, 978.265625, 766.3671875], [20.515625, 903.0859375, 982.140625, 1294.9609375]]"
F2000029.json,23,False,detection label,"[[18.578125, 54.248046875, 978.265625, 508.7109375], [17.8515625, 918.359375, 982.625, 1286.328125]]"
F2000029.json,24,False,detection label,"[[18.09375, 297.79296875, 978.75, 538.26171875], [21.0, 604.921875, 980.6875, 840.078125], [20.515625, 893.7890625, 977.296875, 1030.6640625]]"
F2000029.json,26,False,detection label,"[[24.1484375, 278.369140625, 986.5, 505.390625], [22.2109375, 605.25390625, 986.5, 827.4609375], [19.3046875, 901.09375, 989.40625, 1338.125]]"
F2000029.json,28,False,detection label,"[[18.3359375, 272.55859375, 980.6875, 482.48046875], [14.4609375, 569.39453125, 978.75, 814.84375], [10.828125, 891.796875, 977.78125, 1356.71875]]"
F2000029.json,30,True,detection label,[]
F2000029.json,32,False,detection label,"[[17.3671875, 275.21484375, 979.71875, 497.75390625], [14.703125, 572.05078125, 978.265625, 763.046875], [16.640625, 846.640625, 980.203125, 1346.09375]]"
F2000029.json,34,False,detection label,"[[12.0390625, 352.24609375, 973.90625, 685.68359375], [13.0078125, 773.59375, 973.90625, 983.515625], [12.765625, 1073.0859375, 977.296875, 1333.4765625]]"
F2000029.json,36,False,detection label,"[[17.8515625, 53.41796875, 979.71875, 359.62890625], [18.3359375, 720.46875, 980.6875, 988.828125]]"
F2000029.json,37,False,detection label,"[[12.765625, 433.26171875, 975.84375, 846.71875], [9.1328125, 999.375, 974.875, 1302.265625]]"
F2000029.json,40,False,detection label,"[[21.484375, 293.4765625, 975.359375, 558.515625], [20.7578125, 639.78515625, 976.8125, 775.6640625], [17.609375, 888.4765625, 974.390625, 1043.9453125]]"
F2000029.json,42,True,detection label,[]
F2000029.json,44,False,detection label,"[[16.640625, 352.24609375, 978.265625, 541.58203125], [18.578125, 635.13671875, 976.328125, 785.625], [16.15625, 891.1328125, 975.84375, 1042.6171875]]"
F2000029.json,46,False,detection label,"[[20.03125, 328.173828125, 986.5, 547.2265625], [23.90625, 637.4609375, 979.71875, 771.6796875], [23.90625, 892.4609375, 979.71875, 1049.2578125]]"
